"Order_Date","Payment_Method","Return_Date","Shipping_Method","User_Age","User_Location","Product_ID","User_Gender","Return_Status","Product_Category","Order_ID","Discount_Applied","Return_Reason","Order_Quantity","Product_Price","User_ID","Days_to_Return","signal_changed_mind","signal_high_discount","signal_late_return","signal_bulk_return","signal_expensive_item","abuse_score","is_abuse"
"2023-04-10","Gift Card","N/A","Express",30,"City53","PROD00004359","Female","Not Returned","Home","ORD00004359",45.98,"Not Returned",3,272.64,"USER00004359",0,0,0,0,0,0,0,0
"2024-11-08","Gift Card","N/A","Next-Day",69,"City22","PROD00004361","Female","Not Returned","Electronics","ORD00004361",15.3,"Not Returned",4,226.99,"USER00004361",0,0,0,0,0,0,0,0
"2023-12-31","Credit Card","2024-10-23","Next-Day",55,"City38","PROD00004366","Female","Returned","Home","ORD00004366",47.54,"Changed mind",4,292.19,"USER00004366",297,1,1,1,1,0,4,1
"2024-06-11","PayPal","N/A","Next-Day",48,"City14","PROD00004371","Male","Not Returned","Home","ORD00004371",10.27,"Not Returned",5,305.85,"USER00004371",0,0,0,0,0,0,0,0
"2023-01-25","PayPal","2023-09-14","Standard",22,"City21","PROD00004374","Male","Returned","Home","ORD00004374",32.26,"Changed mind",3,167.57,"USER00004374",232,1,0,1,0,0,2,1
"2023-07-25","Debit Card","2024-12-23","Express",50,"City42","PROD00004389","Female","Returned","Books","ORD00004389",42.99,"Changed mind",2,229.72,"USER00004389",517,1,1,1,0,0,3,1
"2023-04-01","PayPal","2024-03-11","Standard",63,"City93","PROD00004393","Female","Returned","Toys","ORD00004393",48.81,"Wrong item",2,24.33,"USER00004393",345,0,1,1,0,0,2,1
"2023-12-13","Debit Card","N/A","Standard",58,"City3","PROD00004395","Female","Not Returned","Toys","ORD00004395",12.7,"Not Returned",3,498.2,"USER00004395",0,0,0,0,0,0,0,0
"2024-12-24","Gift Card","N/A","Express",22,"City96","PROD00004396","Female","Not Returned","Electronics","ORD00004396",41.44,"Not Returned",5,141.33,"USER00004396",0,0,0,0,0,0,0,0
"2023-07-18","Gift Card","N/A","Express",40,"City81","PROD00004418","Female","Not Returned","Clothing","ORD00004418",46.03,"Not Returned",1,483.66,"USER00004418",0,0,0,0,0,0,0,0
"2023-12-15","Debit Card","2024-04-05","Standard",57,"City57","PROD00004419","Male","Returned","Books","ORD00004419",4.24,"Wrong item",3,327.14,"USER00004419",112,0,0,1,0,0,1,0
"2024-06-10","PayPal","N/A","Next-Day",19,"City41","PROD00004420","Female","Not Returned","Home","ORD00004420",33.97,"Not Returned",1,253.63,"USER00004420",0,0,0,0,0,0,0,0
"2023-04-29","PayPal","N/A","Standard",50,"City94","PROD00004422","Male","Not Returned","Clothing","ORD00004422",33.29,"Not Returned",2,14.71,"USER00004422",0,0,0,0,0,0,0,0
"2024-09-13","Gift Card","N/A","Express",60,"City64","PROD00004424","Male","Not Returned","Toys","ORD00004424",19.46,"Not Returned",2,253.2,"USER00004424",0,0,0,0,0,0,0,0
"2023-12-03","Credit Card","N/A","Express",66,"City22","PROD00004426","Female","Not Returned","Electronics","ORD00004426",33.65,"Not Returned",3,90.8,"USER00004426",0,0,0,0,0,0,0,0
"2023-07-14","Credit Card","2024-08-09","Next-Day",41,"City67","PROD00004429","Female","Returned","Electronics","ORD00004429",8.25,"Changed mind",4,346.82,"USER00004429",392,1,0,1,1,0,3,1
"2023-02-13","PayPal","N/A","Next-Day",59,"City48","PROD00004435","Female","Not Returned","Home","ORD00004435",6.62,"Not Returned",1,40.11,"USER00004435",0,0,0,0,0,0,0,0
"2024-09-08","Debit Card","N/A","Standard",43,"City19","PROD00004437","Female","Not Returned","Clothing","ORD00004437",10.62,"Not Returned",5,441.35,"USER00004437",0,0,0,0,0,0,0,0
"2024-04-06","Gift Card","N/A","Standard",64,"City66","PROD00004439","Male","Not Returned","Books","ORD00004439",42.48,"Not Returned",1,387.7,"USER00004439",0,0,0,0,0,0,0,0
"2024-10-02","Debit Card","2024-11-02","Next-Day",66,"City20","PROD00004444","Male","Returned","Toys","ORD00004444",10.22,"Defective",4,118.56,"USER00004444",31,0,0,0,1,0,1,0
"2023-03-11","Debit Card","2024-06-12","Standard",39,"City71","PROD00004447","Male","Returned","Home","ORD00004447",11.92,"Defective",3,181.98,"USER00004447",459,0,0,1,0,0,1,0
"2024-06-11","Gift Card","N/A","Express",49,"City63","PROD00004448","Female","Not Returned","Home","ORD00004448",2.57,"Not Returned",5,166.31,"USER00004448",0,0,0,0,0,0,0,0
"2023-05-19","Gift Card","2024-06-29","Next-Day",59,"City80","PROD00004451","Male","Returned","Toys","ORD00004451",12.34,"Not as described",1,377.2,"USER00004451",407,0,0,1,0,1,2,1
"2023-07-16","PayPal","2024-08-20","Next-Day",59,"City15","PROD00004453","Male","Returned","Home","ORD00004453",3.32,"Changed mind",2,331.33,"USER00004453",401,1,0,1,0,0,2,1
"2024-02-23","Debit Card","N/A","Next-Day",52,"City57","PROD00004457","Female","Not Returned","Toys","ORD00004457",13.8,"Not Returned",2,458.16,"USER00004457",0,0,0,0,0,0,0,0
"2024-11-06","PayPal","N/A","Next-Day",25,"City28","PROD00004458","Female","Not Returned","Books","ORD00004458",28.12,"Not Returned",3,435.7,"USER00004458",0,0,0,0,0,0,0,0
"2024-05-30","Credit Card","2024-06-15","Standard",54,"City21","PROD00004461","Male","Returned","Electronics","ORD00004461",14.86,"Not as described",2,356.7,"USER00004461",16,0,0,0,0,1,1,0
"2024-02-16","Debit Card","N/A","Next-Day",36,"City21","PROD00004465","Male","Not Returned","Books","ORD00004465",13.29,"Not Returned",2,307.57,"USER00004465",0,0,0,0,0,0,0,0
"2023-08-29","PayPal","N/A","Standard",33,"City23","PROD00004468","Male","Not Returned","Toys","ORD00004468",46.2,"Not Returned",3,274.01,"USER00004468",0,0,0,0,0,0,0,0
"2024-01-23","PayPal","N/A","Standard",40,"City19","PROD00004476","Female","Not Returned","Home","ORD00004476",39.25,"Not Returned",3,119.16,"USER00004476",0,0,0,0,0,0,0,0
"2023-05-24","Gift Card","2023-12-14","Standard",68,"City31","PROD00004481","Male","Returned","Toys","ORD00004481",7.27,"Changed mind",2,119.46,"USER00004481",204,1,0,1,0,0,2,1
"2023-02-07","Debit Card","N/A","Standard",59,"City40","PROD00004483","Female","Not Returned","Electronics","ORD00004483",32.08,"Not Returned",5,341.49,"USER00004483",0,0,0,0,0,0,0,0
"2024-05-08","Gift Card","N/A","Next-Day",67,"City83","PROD00004488","Female","Not Returned","Books","ORD00004488",25.87,"Not Returned",1,51.74,"USER00004488",0,0,0,0,0,0,0,0
"2023-01-08","Debit Card","N/A","Standard",23,"City100","PROD00004493","Male","Not Returned","Clothing","ORD00004493",8.25,"Not Returned",1,151.76,"USER00004493",0,0,0,0,0,0,0,0
"2023-03-27","PayPal","N/A","Next-Day",29,"City22","PROD00004496","Female","Not Returned","Electronics","ORD00004496",38.6,"Not Returned",5,240.16,"USER00004496",0,0,0,0,0,0,0,0
"2024-03-18","PayPal","2024-08-16","Express",44,"City7","PROD00004498","Male","Returned","Clothing","ORD00004498",13.62,"Changed mind",3,244.12,"USER00004498",151,1,0,1,0,0,2,1
"2023-02-12","Gift Card","N/A","Express",21,"City58","PROD00004499","Male","Not Returned","Electronics","ORD00004499",2.31,"Not Returned",1,215.9,"USER00004499",0,0,0,0,0,0,0,0
"2023-05-17","Credit Card","2024-10-02","Next-Day",55,"City53","PROD00004500","Male","Returned","Clothing","ORD00004500",49.16,"Not as described",2,206.66,"USER00004500",504,0,1,1,0,0,2,1
"2024-03-29","Credit Card","N/A","Standard",18,"City22","PROD00004502","Female","Not Returned","Books","ORD00004502",39.27,"Not Returned",3,480.89,"USER00004502",0,0,0,0,0,0,0,0
"2023-12-03","Gift Card","2024-03-07","Next-Day",61,"City82","PROD00004512","Female","Returned","Home","ORD00004512",6.1,"Defective",1,423.4,"USER00004512",95,0,0,1,0,1,2,1
"2023-11-30","Debit Card","2024-07-14","Standard",18,"City27","PROD00004513","Female","Returned","Electronics","ORD00004513",41.98,"Not as described",3,251.09,"USER00004513",227,0,1,1,0,0,2,1
"2024-03-12","Debit Card","2024-09-08","Standard",23,"City61","PROD00004515","Male","Returned","Clothing","ORD00004515",8.19,"Wrong item",1,365.33,"USER00004515",180,0,0,1,0,1,2,1
"2023-12-24","PayPal","2024-12-17","Next-Day",54,"City94","PROD00004518","Male","Returned","Home","ORD00004518",7.12,"Wrong item",1,456.87,"USER00004518",359,0,0,1,0,1,2,1
"2023-01-15","Debit Card","2024-06-30","Express",21,"City53","PROD00004520","Female","Returned","Home","ORD00004520",36.46,"Changed mind",4,95.79,"USER00004520",532,1,1,1,1,0,4,1
"2023-03-20","PayPal","N/A","Express",29,"City44","PROD00004525","Female","Not Returned","Books","ORD00004525",1.65,"Not Returned",1,124.32,"USER00004525",0,0,0,0,0,0,0,0
"2023-04-17","Credit Card","N/A","Next-Day",51,"City25","PROD00004544","Female","Not Returned","Clothing","ORD00004544",22.3,"Not Returned",5,269.9,"USER00004544",0,0,0,0,0,0,0,0
"2024-10-11","Credit Card","N/A","Express",27,"City15","PROD00004549","Female","Not Returned","Home","ORD00004549",45.23,"Not Returned",5,315.9,"USER00004549",0,0,0,0,0,0,0,0
"2024-03-01","Credit Card","N/A","Standard",29,"City26","PROD00004557","Female","Not Returned","Clothing","ORD00004557",4.5,"Not Returned",1,140.48,"USER00004557",0,0,0,0,0,0,0,0
"2024-08-14","PayPal","N/A","Next-Day",29,"City42","PROD00004558","Female","Not Returned","Toys","ORD00004558",31.19,"Not Returned",3,103.59,"USER00004558",0,0,0,0,0,0,0,0
"2023-03-11","PayPal","N/A","Express",69,"City25","PROD00004559","Male","Not Returned","Electronics","ORD00004559",20.33,"Not Returned",1,354.18,"USER00004559",0,0,0,0,0,0,0,0
"2024-04-29","Gift Card","N/A","Express",62,"City16","PROD00004560","Male","Not Returned","Clothing","ORD00004560",15.06,"Not Returned",3,388.69,"USER00004560",0,0,0,0,0,0,0,0
"2024-09-28","Gift Card","N/A","Next-Day",36,"City48","PROD00004562","Male","Not Returned","Electronics","ORD00004562",45.91,"Not Returned",5,189.61,"USER00004562",0,0,0,0,0,0,0,0
"2023-09-11","Debit Card","N/A","Express",64,"City22","PROD00004566","Male","Not Returned","Toys","ORD00004566",5.08,"Not Returned",4,76.47,"USER00004566",0,0,0,0,0,0,0,0
"2024-12-13","Debit Card","N/A","Next-Day",35,"City19","PROD00004567","Male","Not Returned","Clothing","ORD00004567",45.94,"Not Returned",4,435.46,"USER00004567",0,0,0,0,0,0,0,0
"2024-07-15","Debit Card","N/A","Express",60,"City70","PROD00004569","Female","Not Returned","Electronics","ORD00004569",21.16,"Not Returned",4,470.6,"USER00004569",0,0,0,0,0,0,0,0
"2023-04-29","Debit Card","N/A","Standard",42,"City57","PROD00004570","Female","Not Returned","Home","ORD00004570",12.38,"Not Returned",4,480.72,"USER00004570",0,0,0,0,0,0,0,0
"2023-11-16","Gift Card","N/A","Next-Day",45,"City44","PROD00004577","Female","Not Returned","Home","ORD00004577",8.86,"Not Returned",5,314.49,"USER00004577",0,0,0,0,0,0,0,0
"2024-11-26","Debit Card","N/A","Standard",69,"City31","PROD00004580","Female","Not Returned","Books","ORD00004580",40.23,"Not Returned",3,29.87,"USER00004580",0,0,0,0,0,0,0,0
"2024-05-19","PayPal","N/A","Next-Day",67,"City3","PROD00004587","Female","Not Returned","Toys","ORD00004587",11.81,"Not Returned",4,254.4,"USER00004587",0,0,0,0,0,0,0,0
"2024-06-10","Gift Card","N/A","Standard",49,"City98","PROD00004588","Female","Not Returned","Toys","ORD00004588",47.57,"Not Returned",1,324.5,"USER00004588",0,0,0,0,0,0,0,0
"2023-10-17","Debit Card","2024-11-18","Express",29,"City36","PROD00004597","Male","Returned","Toys","ORD00004597",22.45,"Changed mind",4,45.49,"USER00004597",398,1,0,1,1,0,3,1
"2023-08-24","Debit Card","N/A","Express",45,"City10","PROD00004605","Male","Not Returned","Toys","ORD00004605",41.71,"Not Returned",2,114.55,"USER00004605",0,0,0,0,0,0,0,0
"2024-11-03","Gift Card","N/A","Next-Day",65,"City60","PROD00004608","Female","Not Returned","Electronics","ORD00004608",10.03,"Not Returned",2,99.96,"USER00004608",0,0,0,0,0,0,0,0
"2023-02-18","Credit Card","2024-04-10","Express",53,"City49","PROD00004610","Female","Returned","Home","ORD00004610",49.91,"Changed mind",3,256.52,"USER00004610",417,1,1,1,0,0,3,1
"2023-11-27","Debit Card","N/A","Standard",31,"City9","PROD00004617","Male","Not Returned","Electronics","ORD00004617",36.81,"Not Returned",5,54.47,"USER00004617",0,0,0,0,0,0,0,0
"2024-07-29","Credit Card","N/A","Standard",69,"City99","PROD00004633","Male","Not Returned","Home","ORD00004633",19.28,"Not Returned",4,199.07,"USER00004633",0,0,0,0,0,0,0,0
"2023-01-03","Credit Card","N/A","Next-Day",65,"City33","PROD00004651","Male","Not Returned","Clothing","ORD00004651",14.73,"Not Returned",4,133.74,"USER00004651",0,0,0,0,0,0,0,0
"2024-03-04","Credit Card","N/A","Express",59,"City87","PROD00004652","Female","Not Returned","Electronics","ORD00004652",25.59,"Not Returned",2,497.97,"USER00004652",0,0,0,0,0,0,0,0
"2024-08-20","PayPal","N/A","Express",64,"City3","PROD00004655","Male","Not Returned","Home","ORD00004655",44.95,"Not Returned",1,289.07,"USER00004655",0,0,0,0,0,0,0,0
"2023-05-28","Debit Card","2024-10-18","Express",20,"City28","PROD00004667","Male","Returned","Electronics","ORD00004667",11.09,"Not as described",1,153.43,"USER00004667",509,0,0,1,0,0,1,0
"2024-05-17","Gift Card","N/A","Standard",62,"City36","PROD00004670","Female","Not Returned","Books","ORD00004670",6.42,"Not Returned",5,68.12,"USER00004670",0,0,0,0,0,0,0,0
"2024-09-09","Credit Card","N/A","Express",51,"City97","PROD00004675","Male","Not Returned","Books","ORD00004675",37.94,"Not Returned",4,497.02,"USER00004675",0,0,0,0,0,0,0,0
"2024-12-12","Credit Card","N/A","Standard",52,"City63","PROD00004676","Female","Not Returned","Electronics","ORD00004676",46.88,"Not Returned",2,202.18,"USER00004676",0,0,0,0,0,0,0,0
"2023-07-06","PayPal","N/A","Next-Day",25,"City33","PROD00004677","Female","Not Returned","Toys","ORD00004677",13.86,"Not Returned",4,178.13,"USER00004677",0,0,0,0,0,0,0,0
"2024-08-18","Gift Card","2024-09-09","Express",57,"City3","PROD00004685","Male","Returned","Books","ORD00004685",28.4,"Not as described",1,275.99,"USER00004685",22,0,0,0,0,0,0,0
"2024-11-09","Credit Card","N/A","Next-Day",37,"City87","PROD00004689","Male","Not Returned","Home","ORD00004689",34.01,"Not Returned",4,67.56,"USER00004689",0,0,0,0,0,0,0,0
"2023-09-03","Credit Card","N/A","Express",70,"City99","PROD00004696","Male","Not Returned","Electronics","ORD00004696",28.09,"Not Returned",5,45.42,"USER00004696",0,0,0,0,0,0,0,0
"2024-08-18","Gift Card","N/A","Express",30,"City57","PROD00004699","Female","Not Returned","Clothing","ORD00004699",0.74,"Not Returned",3,217.3,"USER00004699",0,0,0,0,0,0,0,0
"2023-10-02","PayPal","N/A","Next-Day",69,"City77","PROD00004707","Female","Not Returned","Home","ORD00004707",29.01,"Not Returned",5,178.42,"USER00004707",0,0,0,0,0,0,0,0
"2023-12-09","Credit Card","N/A","Express",66,"City12","PROD00004708","Female","Not Returned","Clothing","ORD00004708",36.99,"Not Returned",2,52.8,"USER00004708",0,0,0,0,0,0,0,0
"2024-11-05","Gift Card","N/A","Next-Day",36,"City3","PROD00004710","Male","Not Returned","Home","ORD00004710",18.1,"Not Returned",5,150.03,"USER00004710",0,0,0,0,0,0,0,0
"2023-09-04","Debit Card","N/A","Express",51,"City21","PROD00004718","Male","Not Returned","Clothing","ORD00004718",2.01,"Not Returned",5,273.58,"USER00004718",0,0,0,0,0,0,0,0
"2024-10-30","Credit Card","N/A","Next-Day",31,"City81","PROD00004723","Male","Not Returned","Electronics","ORD00004723",33.75,"Not Returned",1,151.37,"USER00004723",0,0,0,0,0,0,0,0
"2024-05-04","Debit Card","N/A","Express",70,"City13","PROD00004738","Male","Not Returned","Clothing","ORD00004738",12.7,"Not Returned",1,415.62,"USER00004738",0,0,0,0,0,0,0,0
"2024-01-16","PayPal","N/A","Express",30,"City28","PROD00004739","Female","Not Returned","Electronics","ORD00004739",34.97,"Not Returned",1,153.87,"USER00004739",0,0,0,0,0,0,0,0
"2023-04-25","Debit Card","N/A","Express",52,"City97","PROD00004740","Female","Not Returned","Home","ORD00004740",48.9,"Not Returned",1,55.52,"USER00004740",0,0,0,0,0,0,0,0
"2024-07-04","Gift Card","2024-11-03","Next-Day",18,"City34","PROD00004744","Female","Returned","Home","ORD00004744",9.1,"Wrong item",1,458.5,"USER00004744",122,0,0,1,0,1,2,1
"2023-11-01","Credit Card","N/A","Next-Day",40,"City88","PROD00004767","Female","Not Returned","Home","ORD00004767",24.48,"Not Returned",2,11.05,"USER00004767",0,0,0,0,0,0,0,0
"2023-11-29","PayPal","2024-12-29","Next-Day",52,"City18","PROD00004769","Female","Returned","Home","ORD00004769",38.37,"Changed mind",5,203.23,"USER00004769",396,1,1,1,1,0,4,1
"2023-11-13","PayPal","N/A","Standard",66,"City75","PROD00004773","Male","Not Returned","Electronics","ORD00004773",9.84,"Not Returned",5,186.7,"USER00004773",0,0,0,0,0,0,0,0
"2023-04-16","Gift Card","N/A","Standard",27,"City87","PROD00004778","Male","Not Returned","Clothing","ORD00004778",15.84,"Not Returned",1,84.66,"USER00004778",0,0,0,0,0,0,0,0
"2024-01-14","Gift Card","N/A","Express",35,"City20","PROD00004785","Female","Not Returned","Toys","ORD00004785",3.93,"Not Returned",3,492.08,"USER00004785",0,0,0,0,0,0,0,0
"2023-11-11","Gift Card","2024-09-28","Next-Day",56,"City55","PROD00004786","Female","Returned","Books","ORD00004786",14.6,"Wrong item",2,478.46,"USER00004786",322,0,0,1,0,1,2,1
"2023-02-23","Debit Card","N/A","Next-Day",41,"City33","PROD00004787","Male","Not Returned","Clothing","ORD00004787",1.06,"Not Returned",2,482.83,"USER00004787",0,0,0,0,0,0,0,0
"2023-07-01","PayPal","2024-01-25","Standard",54,"City7","PROD00004802","Female","Returned","Books","ORD00004802",42.9,"Wrong item",1,499.44,"USER00004802",208,0,1,1,0,1,3,1
"2024-05-12","PayPal","N/A","Express",21,"City59","PROD00004803","Female","Not Returned","Home","ORD00004803",30,"Not Returned",2,297.03,"USER00004803",0,0,0,0,0,0,0,0
"2023-02-03","PayPal","2024-03-15","Next-Day",42,"City31","PROD00004807","Male","Returned","Clothing","ORD00004807",25.92,"Not as described",2,397.17,"USER00004807",406,0,0,1,0,1,2,1
"2023-12-03","PayPal","2024-06-21","Express",23,"City22","PROD00004808","Female","Returned","Books","ORD00004808",43.01,"Not as described",1,90.94,"USER00004808",201,0,1,1,0,0,2,1
"2024-09-21","Debit Card","2024-10-15","Express",31,"City68","PROD00004818","Female","Returned","Electronics","ORD00004818",5.33,"Defective",2,247.54,"USER00004818",24,0,0,0,0,0,0,0
"2024-02-25","Debit Card","2024-08-19","Standard",60,"City94","PROD00004821","Female","Returned","Toys","ORD00004821",6.7,"Changed mind",5,46.23,"USER00004821",176,1,0,1,1,0,3,1
"2023-05-16","Credit Card","2023-07-31","Next-Day",20,"City93","PROD00004823","Female","Returned","Electronics","ORD00004823",19.26,"Not as described",2,377.83,"USER00004823",76,0,0,0,0,1,1,0
"2024-06-26","Gift Card","N/A","Next-Day",55,"City32","PROD00004826","Female","Not Returned","Home","ORD00004826",45.55,"Not Returned",1,143.09,"USER00004826",0,0,0,0,0,0,0,0
"2023-08-10","Debit Card","2023-11-27","Standard",57,"City64","PROD00004831","Female","Returned","Electronics","ORD00004831",30.79,"Defective",5,289.96,"USER00004831",109,0,0,1,1,0,2,1
"2024-04-08","PayPal","N/A","Standard",24,"City23","PROD00004832","Male","Not Returned","Clothing","ORD00004832",34.32,"Not Returned",5,256.46,"USER00004832",0,0,0,0,0,0,0,0
"2024-11-23","Credit Card","N/A","Express",30,"City85","PROD00004846","Female","Not Returned","Books","ORD00004846",46.71,"Not Returned",5,235.58,"USER00004846",0,0,0,0,0,0,0,0
"2023-07-18","Gift Card","N/A","Standard",68,"City54","PROD00004850","Female","Not Returned","Books","ORD00004850",30.51,"Not Returned",3,174.93,"USER00004850",0,0,0,0,0,0,0,0
"2024-09-21","PayPal","N/A","Standard",33,"City80","PROD00004854","Female","Not Returned","Home","ORD00004854",32.43,"Not Returned",3,429.79,"USER00004854",0,0,0,0,0,0,0,0
"2023-04-10","Credit Card","N/A","Express",55,"City9","PROD00004855","Male","Not Returned","Books","ORD00004855",40.04,"Not Returned",2,462.66,"USER00004855",0,0,0,0,0,0,0,0
"2023-08-01","Gift Card","N/A","Standard",63,"City84","PROD00004857","Male","Not Returned","Toys","ORD00004857",49.67,"Not Returned",3,352.13,"USER00004857",0,0,0,0,0,0,0,0
"2023-03-17","Gift Card","2024-08-10","Next-Day",25,"City34","PROD00004861","Female","Returned","Books","ORD00004861",22.26,"Not as described",1,359.95,"USER00004861",512,0,0,1,0,1,2,1
"2023-10-06","Gift Card","N/A","Standard",42,"City73","PROD00004864","Female","Not Returned","Home","ORD00004864",34.82,"Not Returned",2,355.54,"USER00004864",0,0,0,0,0,0,0,0
"2024-02-28","Debit Card","2024-03-31","Next-Day",40,"City34","PROD00004885","Male","Returned","Home","ORD00004885",48.27,"Wrong item",1,82.97,"USER00004885",32,0,1,0,0,0,1,0
"2023-04-22","Gift Card","N/A","Standard",52,"City48","PROD00004890","Male","Not Returned","Clothing","ORD00004890",3.51,"Not Returned",2,98.74,"USER00004890",0,0,0,0,0,0,0,0
"2023-04-29","Gift Card","2024-02-12","Next-Day",54,"City3","PROD00004896","Female","Returned","Toys","ORD00004896",18.05,"Wrong item",5,149.31,"USER00004896",289,0,0,1,1,0,2,1
"2024-09-17","Credit Card","N/A","Express",63,"City89","PROD00004898","Male","Not Returned","Books","ORD00004898",5.07,"Not Returned",5,172.13,"USER00004898",0,0,0,0,0,0,0,0
"2023-01-05","PayPal","2024-03-25","Next-Day",69,"City40","PROD00004902","Male","Returned","Toys","ORD00004902",44.51,"Changed mind",4,180.63,"USER00004902",445,1,1,1,1,0,4,1
"2023-05-02","Gift Card","2024-09-24","Next-Day",44,"City47","PROD00004908","Female","Returned","Toys","ORD00004908",28.23,"Defective",3,259.16,"USER00004908",511,0,0,1,0,0,1,0
"2023-10-29","PayPal","2023-11-02","Standard",20,"City56","PROD00004915","Male","Returned","Electronics","ORD00004915",6.21,"Defective",4,320.91,"USER00004915",4,0,0,0,1,0,1,0
"2024-10-31","Credit Card","2024-12-09","Express",25,"City47","PROD00004916","Female","Returned","Clothing","ORD00004916",46.78,"Changed mind",5,136.59,"USER00004916",39,1,1,0,1,0,3,1
"2024-11-29","Credit Card","N/A","Express",36,"City61","PROD00004924","Female","Not Returned","Toys","ORD00004924",49.72,"Not Returned",1,447.33,"USER00004924",0,0,0,0,0,0,0,0
"2023-12-04","Debit Card","N/A","Express",28,"City66","PROD00004941","Female","Not Returned","Electronics","ORD00004941",21.52,"Not Returned",1,14.36,"USER00004941",0,0,0,0,0,0,0,0
"2023-07-24","Gift Card","2023-12-29","Express",39,"City58","PROD00004944","Female","Returned","Clothing","ORD00004944",23.31,"Defective",4,294.35,"USER00004944",158,0,0,1,1,0,2,1
"2023-08-26","Debit Card","N/A","Next-Day",33,"City24","PROD00004945","Male","Not Returned","Electronics","ORD00004945",11.29,"Not Returned",2,249.52,"USER00004945",0,0,0,0,0,0,0,0
"2024-12-10","Debit Card","N/A","Standard",46,"City95","PROD00004946","Male","Not Returned","Electronics","ORD00004946",44.19,"Not Returned",4,126.67,"USER00004946",0,0,0,0,0,0,0,0
"2023-09-01","Debit Card","2024-05-16","Standard",31,"City48","PROD00004948","Male","Returned","Toys","ORD00004948",1.98,"Not as described",2,21.01,"USER00004948",258,0,0,1,0,0,1,0
"2023-12-05","Credit Card","2023-12-31","Express",48,"City83","PROD00004951","Male","Returned","Toys","ORD00004951",28.62,"Defective",4,481.78,"USER00004951",26,0,0,0,1,1,2,1
"2023-07-18","Gift Card","2023-11-16","Express",24,"City73","PROD00004952","Female","Returned","Home","ORD00004952",34.76,"Defective",1,12.01,"USER00004952",121,0,0,1,0,0,1,0
"2023-09-10","Gift Card","2023-11-06","Next-Day",37,"City93","PROD00004966","Male","Returned","Clothing","ORD00004966",11.41,"Not as described",4,269.63,"USER00004966",57,0,0,0,1,0,1,0
"2023-05-15","PayPal","N/A","Standard",42,"City62","PROD00004970","Female","Not Returned","Clothing","ORD00004970",4.69,"Not Returned",4,430.98,"USER00004970",0,0,0,0,0,0,0,0
"2023-11-29","Gift Card","N/A","Express",60,"City86","PROD00004971","Male","Not Returned","Clothing","ORD00004971",1.82,"Not Returned",3,220.3,"USER00004971",0,0,0,0,0,0,0,0
"2023-10-30","PayPal","2024-05-15","Next-Day",29,"City99","PROD00004972","Male","Returned","Books","ORD00004972",24.13,"Changed mind",1,464.73,"USER00004972",198,1,0,1,0,1,3,1
"2024-12-10","Gift Card","N/A","Next-Day",50,"City40","PROD00004976","Male","Not Returned","Books","ORD00004976",28.64,"Not Returned",4,390.21,"USER00004976",0,0,0,0,0,0,0,0
"2023-02-06","Gift Card","2023-09-10","Express",68,"City3","PROD00004987","Female","Returned","Toys","ORD00004987",1.37,"Not as described",3,479.42,"USER00004987",216,0,0,1,0,1,2,1
"2023-07-12","PayPal","2023-08-20","Standard",30,"City84","PROD00005000","Female","Returned","Home","ORD00005000",48.61,"Wrong item",5,28.15,"USER00005000",39,0,1,0,1,0,2,1
"2024-02-18","Gift Card","N/A","Standard",36,"City62","PROD00005003","Female","Not Returned","Home","ORD00005003",34.41,"Not Returned",1,59.5,"USER00005003",0,0,0,0,0,0,0,0
"2024-07-21","Credit Card","N/A","Express",47,"City71","PROD00005006","Male","Not Returned","Books","ORD00005006",17.55,"Not Returned",1,381.33,"USER00005006",0,0,0,0,0,0,0,0
"2023-06-21","Gift Card","N/A","Express",39,"City69","PROD00005017","Male","Not Returned","Electronics","ORD00005017",40.75,"Not Returned",1,350.79,"USER00005017",0,0,0,0,0,0,0,0
"2024-12-03","PayPal","N/A","Express",43,"City76","PROD00005026","Female","Not Returned","Toys","ORD00005026",17.02,"Not Returned",2,196.74,"USER00005026",0,0,0,0,0,0,0,0
"2023-10-06","Gift Card","2024-08-24","Next-Day",35,"City2","PROD00005027","Female","Returned","Home","ORD00005027",9.78,"Changed mind",2,479.71,"USER00005027",323,1,0,1,0,1,3,1
"2023-05-10","Debit Card","N/A","Standard",26,"City10","PROD00005040","Male","Not Returned","Books","ORD00005040",4.83,"Not Returned",5,187.31,"USER00005040",0,0,0,0,0,0,0,0
"2023-04-23","PayPal","2024-03-03","Express",62,"City23","PROD00005048","Male","Returned","Electronics","ORD00005048",19.76,"Defective",4,441.98,"USER00005048",315,0,0,1,1,1,3,1
"2024-09-23","Gift Card","N/A","Express",21,"City33","PROD00005050","Male","Not Returned","Books","ORD00005050",33.34,"Not Returned",1,71.57,"USER00005050",0,0,0,0,0,0,0,0
"2023-12-26","Credit Card","2024-03-30","Express",27,"City44","PROD00005055","Female","Returned","Clothing","ORD00005055",8.69,"Changed mind",5,332.99,"USER00005055",95,1,0,1,1,0,3,1
"2023-01-12","Debit Card","2023-02-03","Express",61,"City19","PROD00005058","Male","Returned","Electronics","ORD00005058",9.73,"Wrong item",5,19.17,"USER00005058",22,0,0,0,1,0,1,0
"2024-10-05","Credit Card","N/A","Standard",40,"City42","PROD00005069","Male","Not Returned","Toys","ORD00005069",41.71,"Not Returned",2,265.77,"USER00005069",0,0,0,0,0,0,0,0
